# Emission
# Column format:
# Wavelength (nm)	Emission angle (deg)	C+ (W*m^-2*sr^-1*nm^-1)	
7.660000E2	6.400000E1	4.379904E-4
7.660000E2	6.600000E1	4.088567E-4
7.660000E2	6.800000E1	3.740701E-4
7.660000E2	7.000000E1	3.346151E-4
7.660000E2	7.200000E1	2.916255E-4
7.660000E2	7.400000E1	2.464105E-4
7.660000E2	7.600000E1	2.004613E-4
7.660000E2	7.800000E1	1.554328E-4
7.660000E2	8.000000E1	1.130958E-4
7.680000E2	0.000000E0	7.715744E-4
7.680000E2	2.000000E0	7.706860E-4
7.680000E2	4.000000E0	7.680194E-4
7.680000E2	6.000000E0	7.635704E-4
7.680000E2	8.000000E0	7.573311E-4
7.680000E2	1.000000E1	7.492899E-4
7.680000E2	1.200000E1	7.394295E-4
7.680000E2	1.400000E1	7.277257E-4
7.680000E2	1.600000E1	7.141455E-4
7.680000E2	1.800000E1	6.986434E-4
7.680000E2	2.000000E1	6.811586E-4
7.680000E2	2.200000E1	6.616088E-4
7.680000E2	2.400000E1	6.398832E-4
7.680000E2	2.600000E1	6.158317E-4
7.680000E2	2.800000E1	5.892488E-4
7.680000E2	3.000000E1	5.598489E-4
7.680000E2	3.200000E1	5.272281E-4
7.680000E2	3.400000E1	4.908057E-4
7.680000E2	3.600000E1	4.497497E-4
7.680000E2	3.800000E1	4.030397E-4
7.680000E2	4.000000E1	3.518029E-4
7.680000E2	4.200000E1	2.645556E-4
7.680000E2	4.400000E1	2.131792E-4
7.680000E2	4.600000E1	2.820392E-4
7.680000E2	4.800000E1	3.460035E-4
7.680000E2	5.000000E1	3.955202E-4
7.680000E2	5.200000E1	4.308615E-4
7.680000E2	5.400000E1	4.536120E-4
7.680000E2	5.600000E1	4.652919E-4
7.680000E2	5.800000E1	4.671572E-4
7.680000E2	6.000000E1	4.602352E-4
7.680000E2	6.200000E1	4.454027E-4
7.680000E2	6.400000E1	4.234631E-4
7.680000E2	6.600000E1	3.952148E-4
7.680000E2	6.800000E1	3.615105E-4
7.680000E2	7.000000E1	3.233075E-4
7.680000E2	7.200000E1	2.817062E-4
7.680000E2	7.400000E1	2.379749E-4
7.680000E2	7.600000E1	1.935556E-4
7.680000E2	7.800000E1	1.500466E-4
7.680000E2	8.000000E1	1.091557E-4
7.700000E2	0.000000E0	7.364907E-4
7.700000E2	2.000000E0	7.356416E-4
7.700000E2	4.000000E0	7.330930E-4
7.700000E2	6.000000E0	7.288407E-4
7.700000E2	8.000000E0	7.228773E-4
7.700000E2	1.000000E1	7.151914E-4
7.700000E2	1.200000E1	7.057664E-4
7.700000E2	1.400000E1	6.945791E-4
7.700000E2	1.600000E1	6.815975E-4
7.700000E2	1.800000E1	6.667782E-4
7.700000E2	2.000000E1	6.500627E-4
7.700000E2	2.200000E1	6.313723E-4
7.700000E2	2.400000E1	6.106008E-4
7.700000E2	2.600000E1	5.876045E-4
7.700000E2	2.800000E1	5.621865E-4
7.700000E2	3.000000E1	5.340732E-4
7.700000E2	3.200000E1	5.028776E-4
7.700000E2	3.400000E1	4.680419E-4
7.700000E2	3.600000E1	4.287652E-4
7.700000E2	3.800000E1	3.840546E-4
7.700000E2	4.000000E1	3.349105E-4
7.700000E2	4.200000E1	2.512028E-4
7.700000E2	4.400000E1	2.029569E-4
7.700000E2	4.600000E1	2.690612E-4
7.700000E2	4.800000E1	3.303115E-4
7.700000E2	5.000000E1	3.776756E-4
7.700000E2	5.200000E1	4.114483E-4
7.700000E2	5.400000E1	4.331609E-4
7.700000E2	5.600000E1	4.442764E-4
7.700000E2	5.800000E1	4.460027E-4
7.700000E2	6.000000E1	4.393279E-4
7.700000E2	6.200000E1	4.250957E-4
7.700000E2	6.400000E1	4.040792E-4
7.700000E2	6.600000E1	3.770462E-4
7.700000E2	6.800000E1	3.448165E-4
7.700000E2	7.000000E1	3.083083E-4
7.700000E2	7.200000E1	2.685755E-4
7.700000E2	7.400000E1	2.268307E-4
7.700000E2	7.600000E1	1.844506E-4
7.700000E2	7.800000E1	1.429582E-4
7.700000E2	8.000000E1	1.039789E-4
7.720000E2	0.000000E0	7.077667E-4
7.720000E2	2.000000E0	7.069497E-4
7.720000E2	4.000000E0	7.044973E-4
7.720000E2	6.000000E0	7.004056E-4
7.720000E2	8.000000E0	6.946673E-4
7.720000E2	1.000000E1	6.872712E-4
7.720000E2	1.200000E1	6.782013E-4
7.720000E2	1.400000E1	6.674351E-4
7.720000E2	1.600000E1	6.549417E-4
7.720000E2	1.800000E1	6.406792E-4
7.720000E2	2.000000E1	6.245911E-4
7.720000E2	2.200000E1	6.066013E-4
7.720000E2	2.400000E1	5.866077E-4
7.720000E2	2.600000E1	5.644714E-4
7.720000E2	2.800000E1	5.400029E-4
7.720000E2	3.000000E1	5.129383E-4
7.720000E2	3.200000E1	4.829040E-4
7.720000E2	3.400000E1	4.493609E-4
7.720000E2	3.600000E1	4.115326E-4
7.720000E2	3.800000E1	3.684476E-4
7.720000E2	4.000000E1	3.209949E-4
7.720000E2	4.200000E1	2.401481E-4
7.720000E2	4.400000E1	1.945410E-4
7.720000E2	4.600000E1	2.584244E-4
7.720000E2	4.800000E1	3.174704E-4
7.720000E2	5.000000E1	3.630806E-4
7.720000E2	5.200000E1	3.955718E-4
7.720000E2	5.400000E1	4.164334E-4
7.720000E2	5.600000E1	4.270831E-4
7.720000E2	5.800000E1	4.286900E-4
7.720000E2	6.000000E1	4.222109E-4
7.720000E2	6.200000E1	4.084629E-4
7.720000E2	6.400000E1	3.881949E-4
7.720000E2	6.600000E1	3.621506E-4
7.720000E2	6.800000E1	3.311228E-4
7.720000E2	7.000000E1	2.959984E-4
7.720000E2	7.200000E1	2.577936E-4
7.720000E2	7.400000E1	2.176755E-4
7.720000E2	7.600000E1	1.769670E-4
7.720000E2	7.800000E1	1.371294E-4
7.720000E2	8.000000E1	9.972040E-5
7.740000E2	0.000000E0	6.795338E-4
7.740000E2	2.000000E0	6.787484E-4
7.740000E2	4.000000E0	6.763908E-4
7.740000E2	6.000000E0	6.724572E-4
7.740000E2	8.000000E0	6.669405E-4
7.740000E2	1.000000E1	6.598300E-4
7.740000E2	1.200000E1	6.511099E-4
7.740000E2	1.400000E1	6.407587E-4
7.740000E2	1.600000E1	6.287464E-4
7.740000E2	1.800000E1	6.150325E-4
7.740000E2	2.000000E1	5.995626E-4
7.740000E2	2.200000E1	5.822635E-4
7.740000E2	2.400000E1	5.630366E-4
7.740000E2	2.600000E1	5.417484E-4
7.740000E2	2.800000E1	5.182162E-4
7.740000E2	3.000000E1	4.921858E-4
7.740000E2	3.200000E1	4.632970E-4
7.740000E2	3.400000E1	4.310293E-4
7.740000E2	3.600000E1	3.946313E-4
7.740000E2	3.800000E1	3.531531E-4
7.740000E2	4.000000E1	3.073797E-4
7.740000E2	4.200000E1	2.294077E-4
7.740000E2	4.400000E1	1.863016E-4
7.740000E2	4.600000E1	2.479751E-4
7.740000E2	4.800000E1	3.048417E-4
7.740000E2	5.000000E1	3.487218E-4
7.740000E2	5.200000E1	3.799513E-4
7.740000E2	5.400000E1	3.999774E-4
7.740000E2	5.600000E1	4.101719E-4
7.740000E2	5.800000E1	4.116655E-4
7.740000E2	6.000000E1	4.053838E-4
7.740000E2	6.200000E1	3.921174E-4
7.740000E2	6.400000E1	3.725908E-4
7.740000E2	6.600000E1	3.475236E-4
7.740000E2	6.800000E1	3.176816E-4
7.740000E2	7.000000E1	2.839207E-4
7.740000E2	7.200000E1	2.472197E-4
7.740000E2	7.400000E1	2.087007E-4
7.740000E2	7.600000E1	1.696340E-4
7.740000E2	7.800000E1	1.314203E-4
7.740000E2	8.000000E1	9.555084E-5
7.760000E2	0.000000E0	6.458697E-4
7.760000E2	2.000000E0	6.451222E-4
7.760000E2	4.000000E0	6.428786E-4
7.760000E2	6.000000E0	6.391350E-4
7.760000E2	8.000000E0	6.338846E-4
7.760000E2	1.000000E1	6.271172E-4
7.760000E2	1.200000E1	6.188177E-4
7.760000E2	1.400000E1	6.089654E-4
7.760000E2	1.600000E1	5.975316E-4
7.760000E2	1.800000E1	5.844777E-4
7.760000E2	2.000000E1	5.697518E-4
7.760000E2	2.200000E1	5.532839E-4
7.760000E2	2.400000E1	5.349802E-4
7.760000E2	2.600000E1	5.147133E-4
7.760000E2	2.800000E1	4.923090E-4
7.760000E2	3.000000E1	4.675250E-4
7.760000E2	3.200000E1	4.400174E-4
7.760000E2	3.400000E1	4.092889E-4
7.760000E2	3.600000E1	3.746193E-4
7.760000E2	3.800000E1	3.350900E-4
7.760000E2	4.000000E1	2.913832E-4
7.760000E2	4.200000E1	2.169092E-4
7.760000E2	4.400000E1	1.766301E-4
7.760000E2	4.600000E1	2.355689E-4
7.760000E2	4.800000E1	2.897826E-4
7.760000E2	5.000000E1	3.315712E-4
7.760000E2	5.200000E1	3.612841E-4
7.760000E2	5.400000E1	3.803130E-4
7.760000E2	5.600000E1	3.899720E-4
7.760000E2	5.800000E1	3.913438E-4
7.760000E2	6.000000E1	3.853143E-4
7.760000E2	6.200000E1	3.726407E-4
7.760000E2	6.400000E1	3.540173E-4
7.760000E2	6.600000E1	3.301328E-4
7.760000E2	6.800000E1	3.017199E-4
7.760000E2	7.000000E1	2.695959E-4
7.760000E2	7.200000E1	2.346941E-4
7.760000E2	7.400000E1	1.980827E-4
7.760000E2	7.600000E1	1.609687E-4
7.760000E2	7.800000E1	1.246815E-4
7.760000E2	8.000000E1	9.063435E-5
7.780000E2	0.000000E0	6.162893E-4
7.780000E2	2.000000E0	6.155751E-4
7.780000E2	4.000000E0	6.134314E-4
7.780000E2	6.000000E0	6.098546E-4
7.780000E2	8.000000E0	6.048381E-4
7.780000E2	1.000000E1	5.983719E-4
7.780000E2	1.200000E1	5.904417E-4
7.780000E2	1.400000E1	5.810273E-4
7.780000E2	1.600000E1	5.701015E-4
7.780000E2	1.800000E1	5.576271E-4
7.780000E2	2.000000E1	5.435543E-4
7.780000E2	2.200000E1	5.278162E-4
7.780000E2	2.400000E1	5.103230E-4
7.780000E2	2.600000E1	4.909528E-4
7.780000E2	2.800000E1	4.695389E-4
7.780000E2	3.000000E1	4.458493E-4
7.780000E2	3.200000E1	4.195545E-4
7.780000E2	3.400000E1	3.901774E-4
7.780000E2	3.600000E1	3.570254E-4
7.780000E2	3.800000E1	3.192070E-4
7.780000E2	4.000000E1	2.773124E-4
7.780000E2	4.200000E1	2.059281E-4
7.780000E2	4.400000E1	1.681214E-4
7.780000E2	4.600000E1	2.246627E-4
7.780000E2	4.800000E1	2.765490E-4
7.780000E2	5.000000E1	3.165015E-4
7.780000E2	5.200000E1	3.448825E-4
7.780000E2	5.400000E1	3.630351E-4
7.780000E2	5.600000E1	3.722232E-4
7.780000E2	5.800000E1	3.734870E-4
7.780000E2	6.000000E1	3.676781E-4
7.780000E2	6.200000E1	3.555245E-4
7.780000E2	6.400000E1	3.376937E-4
7.780000E2	6.600000E1	3.148477E-4
7.780000E2	6.800000E1	2.876900E-4
7.780000E2	7.000000E1	2.570040E-4
7.780000E2	7.200000E1	2.236830E-4
7.780000E2	7.400000E1	1.887480E-4
7.780000E2	7.600000E1	1.533504E-4
7.780000E2	7.800000E1	1.187567E-4
7.780000E2	8.000000E1	8.631156E-5
7.800000E2	0.000000E0	5.949164E-4
7.800000E2	2.000000E0	5.942261E-4
7.800000E2	4.000000E0	5.921541E-4
7.800000E2	6.000000E0	5.886967E-4
7.800000E2	8.000000E0	5.838477E-4
7.800000E2	1.000000E1	5.775973E-4
7.800000E2	1.200000E1	5.699315E-4
7.800000E2	1.400000E1	5.608308E-4
7.800000E2	1.600000E1	5.502686E-4
7.800000E2	1.800000E1	5.382089E-4
7.800000E2	2.000000E1	5.246035E-4
7.800000E2	2.200000E1	5.093876E-4
7.800000E2	2.400000E1	4.924741E-4
7.800000E2	2.600000E1	4.737452E-4
7.800000E2	2.800000E1	4.530394E-4
7.800000E2	3.000000E1	4.301319E-4
7.800000E2	3.200000E1	4.047036E-4
7.800000E2	3.400000E1	3.762915E-4
7.800000E2	3.600000E1	3.442213E-4
7.800000E2	3.800000E1	3.076186E-4
7.800000E2	4.000000E1	2.669957E-4
7.800000E2	4.200000E1	1.977476E-4
7.800000E2	4.400000E1	1.618983E-4
7.800000E2	4.600000E1	2.167694E-4
7.800000E2	4.800000E1	2.670038E-4
7.800000E2	5.000000E1	3.056436E-4
7.800000E2	5.200000E1	3.330662E-4
7.800000E2	5.400000E1	3.505829E-4
7.800000E2	5.600000E1	3.594233E-4
7.800000E2	5.800000E1	3.605986E-4
7.800000E2	6.000000E1	3.549366E-4
7.800000E2	6.200000E1	3.431454E-4
7.800000E2	6.400000E1	3.258743E-4
7.800000E2	6.600000E1	3.037668E-4
7.800000E2	6.800000E1	2.775062E-4
7.800000E2	7.000000E1	2.478524E-4
7.800000E2	7.200000E1	2.156703E-4
7.800000E2	7.400000E1	1.819468E-4
7.800000E2	7.600000E1	1.477931E-4
7.800000E2	7.800000E1	1.144300E-4
7.800000E2	8.000000E1	8.315160E-5
7.820000E2	0.000000E0	5.737433E-4
7.820000E2	2.000000E0	5.730767E-4
7.820000E2	4.000000E0	5.710759E-4
7.820000E2	6.000000E0	5.677372E-4
7.820000E2	8.000000E0	5.630546E-4
7.820000E2	1.000000E1	5.570185E-4
7.820000E2	1.200000E1	5.496154E-4
7.820000E2	1.400000E1	5.408262E-4
7.820000E2	1.600000E1	5.306253E-4
7.820000E2	1.800000E1	5.189778E-4
7.820000E2	2.000000E1	5.058369E-4
7.820000E2	2.200000E1	4.911400E-4
7.820000E2	2.400000E1	4.748029E-4
7.820000E2	2.600000E1	4.567115E-4
7.820000E2	2.800000E1	4.367098E-4
7.820000E2	3.000000E1	4.145803E-4
7.820000E2	3.200000E1	3.900140E-4
7.820000E2	3.400000E1	3.625620E-4
7.820000E2	3.600000E1	3.315692E-4
7.820000E2	3.800000E1	2.961788E-4
7.820000E2	4.000000E1	2.568292E-4
7.820000E2	4.200000E1	1.897740E-4
7.820000E2	4.400000E1	1.557540E-4
7.820000E2	4.600000E1	2.089475E-4
7.820000E2	4.800000E1	2.575359E-4
7.820000E2	5.000000E1	2.948715E-4
7.820000E2	5.200000E1	3.213442E-4
7.820000E2	5.400000E1	3.382327E-4
7.820000E2	5.600000E1	3.467319E-4
7.820000E2	5.800000E1	3.478238E-4
7.820000E2	6.000000E1	3.423124E-4
7.820000E2	6.200000E1	3.308855E-4
7.820000E2	6.400000E1	3.141740E-4
7.820000E2	6.600000E1	2.928030E-4
7.820000E2	6.800000E1	2.674352E-4
7.820000E2	7.000000E1	2.388068E-4
7.820000E2	7.200000E1	2.077545E-4
7.820000E2	7.400000E1	1.752312E-4
7.820000E2	7.600000E1	1.423085E-4
7.820000E2	7.800000E1	1.101619E-4
7.820000E2	8.000000E1	8.003581E-5
7.840000E2	0.000000E0	5.507224E-4
7.840000E2	2.000000E0	5.500817E-4
7.840000E2	4.000000E0	5.481586E-4
7.840000E2	6.000000E0	5.449497E-4
7.840000E2	8.000000E0	5.404490E-4
7.840000E2	1.000000E1	5.346473E-4
7.840000E2	1.200000E1	5.275314E-4
7.840000E2	1.400000E1	5.190830E-4
7.840000E2	1.600000E1	5.092773E-4
7.840000E2	1.800000E1	4.980807E-4
7.840000E2	2.000000E1	4.854481E-4
7.840000E2	2.200000E1	4.713192E-4
7.840000E2	2.400000E1	4.556130E-4
7.840000E2	2.600000E1	4.382197E-4
7.840000E2	2.800000E1	4.189890E-4
7.840000E2	3.000000E1	3.977117E-4
7.840000E2	3.200000E1	3.740898E-4
7.840000E2	3.400000E1	3.476905E-4
7.840000E2	3.600000E1	3.178800E-4
7.840000E2	3.800000E1	2.838231E-4
7.840000E2	4.000000E1	2.458885E-4
7.840000E2	4.200000E1	1.812392E-4
7.840000E2	4.400000E1	1.491484E-4
7.840000E2	4.600000E1	2.004706E-4
7.840000E2	4.800000E1	2.472433E-4
7.840000E2	5.000000E1	2.831467E-4
7.840000E2	5.200000E1	3.085804E-4
7.840000E2	5.400000E1	3.247851E-4
7.840000E2	5.600000E1	3.329166E-4
7.840000E2	5.800000E1	3.339238E-4
7.840000E2	6.000000E1	3.285839E-4
7.840000E2	6.200000E1	3.175619E-4
7.840000E2	6.400000E1	3.014678E-4
7.840000E2	6.600000E1	2.809057E-4
7.840000E2	6.800000E1	2.565156E-4
7.840000E2	7.000000E1	2.290074E-4
7.840000E2	7.200000E1	1.991863E-4
7.840000E2	7.400000E1	1.679683E-4
7.840000E2	7.600000E1	1.363819E-4
7.840000E2	7.800000E1	1.055533E-4
7.840000E2	8.000000E1	7.667380E-5
7.860000E2	0.000000E0	5.304407E-4
7.860000E2	2.000000E0	5.298228E-4
7.860000E2	4.000000E0	5.279681E-4
7.860000E2	6.000000E0	5.248733E-4
7.860000E2	8.000000E0	5.205326E-4
7.860000E2	1.000000E1	5.149369E-4
7.860000E2	1.200000E1	5.080737E-4
7.860000E2	1.400000E1	4.999250E-4
7.860000E2	1.600000E1	4.904669E-4
7.860000E2	1.800000E1	4.796669E-4
7.860000E2	2.000000E1	4.674813E-4
7.860000E2	2.200000E1	4.538519E-4
7.860000E2	2.400000E1	4.387005E-4
7.860000E2	2.600000E1	4.219211E-4
7.860000E2	2.800000E1	4.033686E-4
7.860000E2	3.000000E1	3.828406E-4
7.860000E2	3.200000E1	3.600494E-4
7.860000E2	3.400000E1	3.345758E-4
7.860000E2	3.600000E1	3.058049E-4
7.860000E2	3.800000E1	2.729200E-4
7.860000E2	4.000000E1	2.362264E-4
7.860000E2	4.200000E1	1.736998E-4
7.860000E2	4.400000E1	1.433152E-4
7.860000E2	4.600000E1	1.929981E-4
7.860000E2	4.800000E1	2.381761E-4
7.860000E2	5.000000E1	2.728201E-4
7.860000E2	5.200000E1	2.973392E-4
7.860000E2	5.400000E1	3.129413E-4
7.860000E2	5.600000E1	3.207478E-4
7.860000E2	5.800000E1	3.216789E-4
7.860000E2	6.000000E1	3.164884E-4
7.860000E2	6.200000E1	3.058212E-4
7.860000E2	6.400000E1	2.902692E-4
7.860000E2	6.600000E1	2.704183E-4
7.860000E2	6.800000E1	2.468884E-4
7.860000E2	7.000000E1	2.203661E-4
7.860000E2	7.200000E1	1.916295E-4
7.860000E2	7.400000E1	1.615617E-4
7.860000E2	7.600000E1	1.311531E-4
7.860000E2	7.800000E1	1.014868E-4
7.860000E2	8.000000E1	7.370690E-5
7.880000E2	0.000000E0	5.116200E-4
7.880000E2	2.000000E0	5.110233E-4
7.880000E2	4.000000E0	5.092320E-4
7.880000E2	6.000000E0	5.062431E-4
7.880000E2	8.000000E0	5.020507E-4
7.880000E2	1.000000E1	4.966463E-4
7.880000E2	1.200000E1	4.900174E-4
7.880000E2	1.400000E1	4.821468E-4
7.880000E2	1.600000E1	4.730112E-4
7.880000E2	1.800000E1	4.625790E-4
7.880000E2	2.000000E1	4.508082E-4
7.880000E2	2.200000E1	4.376423E-4
7.880000E2	2.400000E1	4.230057E-4
7.880000E2	2.600000E1	4.067959E-4
7.880000E2	2.800000E1	3.888726E-4
7.880000E2	3.000000E1	3.690401E-4
7.880000E2	3.200000E1	3.470196E-4
7.880000E2	3.400000E1	3.224051E-4
7.880000E2	3.600000E1	2.945989E-4
7.880000E2	3.800000E1	2.628017E-4
7.880000E2	4.000000E1	2.272609E-4
7.880000E2	4.200000E1	1.666817E-4
7.880000E2	4.400000E1	1.379117E-4
7.880000E2	4.600000E1	1.860726E-4
7.880000E2	4.800000E1	2.297688E-4
7.880000E2	5.000000E1	2.632424E-4
7.880000E2	5.200000E1	2.869112E-4
7.880000E2	5.400000E1	3.019527E-4
7.880000E2	5.600000E1	3.094564E-4
7.880000E2	5.800000E1	3.103159E-4
7.880000E2	6.000000E1	3.052632E-4
7.880000E2	6.200000E1	2.949247E-4
7.880000E2	6.400000E1	2.798755E-4
7.880000E2	6.600000E1	2.606842E-4
7.880000E2	6.800000E1	2.379524E-4
7.880000E2	7.000000E1	2.123453E-4
7.880000E2	7.200000E1	1.846151E-4
7.880000E2	7.400000E1	1.556150E-4
7.880000E2	7.600000E1	1.262997E-4
7.880000E2	7.800000E1	9.771234E-5
7.880000E2	8.000000E1	7.095305E-5
7.900000E2	0.000000E0	4.946441E-4
7.900000E2	2.000000E0	4.940665E-4
7.900000E2	4.000000E0	4.923324E-4
7.900000E2	6.000000E0	4.894388E-4
7.900000E2	8.000000E0	4.853801E-4
7.900000E2	1.000000E1	4.801479E-4
7.900000E2	1.200000E1	4.737301E-4
7.900000E2	1.400000E1	4.661100E-4
7.900000E2	1.600000E1	4.572648E-4
7.900000E2	1.800000E1	4.471641E-4
7.900000E2	2.000000E1	4.357668E-4
7.900000E2	2.200000E1	4.230185E-4
7.900000E2	2.400000E1	4.088456E-4
7.900000E2	2.600000E1	3.931490E-4
7.900000E2	2.800000E1	3.757925E-4
7.900000E2	3.000000E1	3.565865E-4
7.900000E2	3.200000E1	3.352605E-4
7.900000E2	3.400000E1	3.114198E-4
7.900000E2	3.600000E1	2.844827E-4
7.900000E2	3.800000E1	2.536651E-4
7.900000E2	4.000000E1	2.191611E-4
7.900000E2	4.200000E1	1.603424E-4
7.900000E2	4.400000E1	1.330308E-4
7.900000E2	4.600000E1	1.798241E-4
7.900000E2	4.800000E1	2.221864E-4
7.900000E2	5.000000E1	2.546054E-4
7.900000E2	5.200000E1	2.775076E-4
7.900000E2	5.400000E1	2.920431E-4
7.900000E2	5.600000E1	2.992730E-4
7.900000E2	5.800000E1	3.000671E-4
7.900000E2	6.000000E1	2.951375E-4
7.900000E2	6.200000E1	2.850945E-4
7.900000E2	6.400000E1	2.704976E-4
7.900000E2	6.600000E1	2.519006E-4
7.900000E2	6.800000E1	2.298881E-4
7.900000E2	7.000000E1	2.051059E-4
7.900000E2	7.200000E1	1.782836E-4
7.900000E2	7.400000E1	1.502466E-4
7.900000E2	7.600000E1	1.219179E-4
7.900000E2	7.800000E1	9.430431E-5
7.900000E2	8.000000E1	6.846641E-5
7.920000E2	0.000000E0	4.796603E-4
7.920000E2	2.000000E0	4.790994E-4
7.920000E2	4.000000E0	4.774157E-4
7.920000E2	6.000000E0	4.746060E-4
7.920000E2	8.000000E0	4.706651E-4
7.920000E2	1.000000E1	4.655845E-4
7.920000E2	1.200000E1	4.593526E-4
7.920000E2	1.400000E1	4.519530E-4
7.920000E2	1.600000E1	4.433635E-4
7.920000E2	1.800000E1	4.335545E-4
7.920000E2	2.000000E1	4.224862E-4
7.920000E2	2.200000E1	4.101054E-4
7.920000E2	2.400000E1	3.963409E-4
7.920000E2	2.600000E1	3.810960E-4
7.920000E2	2.800000E1	3.642386E-4
7.920000E2	3.000000E1	3.455841E-4
7.920000E2	3.200000E1	3.248694E-4
7.920000E2	3.400000E1	3.017101E-4
7.920000E2	3.600000E1	2.755379E-4
7.920000E2	3.800000E1	2.455820E-4
7.920000E2	4.000000E1	2.119867E-4
7.920000E2	4.200000E1	1.547383E-4
7.920000E2	4.400000E1	1.287045E-4
7.920000E2	4.600000E1	1.743005E-4
7.920000E2	4.800000E1	2.154915E-4
7.920000E2	5.000000E1	2.469831E-4
7.920000E2	5.200000E1	2.692100E-4
7.920000E2	5.400000E1	2.832991E-4
7.920000E2	5.600000E1	2.902868E-4
7.920000E2	5.800000E1	2.910218E-4
7.920000E2	6.000000E1	2.861994E-4
7.920000E2	6.200000E1	2.764153E-4
7.920000E2	6.400000E1	2.622160E-4
7.920000E2	6.600000E1	2.441419E-4
7.920000E2	6.800000E1	2.227630E-4
7.920000E2	7.000000E1	1.987082E-4
7.920000E2	7.200000E1	1.726867E-4
7.920000E2	7.400000E1	1.455000E-4
7.920000E2	7.600000E1	1.180429E-4
7.920000E2	7.800000E1	9.128981E-5
7.920000E2	8.000000E1	6.626652E-5
7.940000E2	0.000000E0	4.668842E-4
7.940000E2	2.000000E0	4.663375E-4
7.940000E2	4.000000E0	4.646964E-4
7.940000E2	6.000000E0	4.619580E-4
7.940000E2	8.000000E0	4.581169E-4
7.940000E2	1.000000E1	4.531649E-4
7.940000E2	1.200000E1	4.470906E-4
7.940000E2	1.400000E1	4.398779E-4
7.940000E2	1.600000E1	4.315053E-4
7.940000E2	1.800000E1	4.219437E-4
7.940000E2	2.000000E1	4.111542E-4
7.940000E2	2.200000E1	3.990850E-4
7.940000E2	2.400000E1	3.856665E-4
7.940000E2	2.600000E1	3.708046E-4
7.940000E2	2.800000E1	3.543701E-4
7.940000E2	3.000000E1	3.361831E-4
7.940000E2	3.200000E1	3.159864E-4
7.940000E2	3.400000E1	2.934040E-4
7.940000E2	3.600000E1	2.678791E-4
7.940000E2	3.800000E1	2.386512E-4
7.940000E2	4.000000E1	2.058191E-4
7.940000E2	4.200000E1	1.498614E-4
7.940000E2	4.400000E1	1.249981E-4
7.940000E2	4.600000E1	1.695935E-4
7.940000E2	4.800000E1	2.097942E-4
7.940000E2	5.000000E1	2.404981E-4
7.940000E2	5.200000E1	2.621493E-4
7.940000E2	5.400000E1	2.758557E-4
7.940000E2	5.600000E1	2.826333E-4
7.940000E2	5.800000E1	2.833135E-4
7.940000E2	6.000000E1	2.785776E-4
7.940000E2	6.200000E1	2.690094E-4
7.940000E2	6.400000E1	2.551444E-4
7.940000E2	6.600000E1	2.375120E-4
7.940000E2	6.800000E1	2.166701E-4
7.940000E2	7.000000E1	1.932334E-4
7.940000E2	7.200000E1	1.678938E-4
7.940000E2	7.400000E1	1.414325E-4
7.940000E2	7.600000E1	1.147200E-4
7.940000E2	7.800000E1	8.870334E-5
7.940000E2	8.000000E1	6.437798E-5
7.960000E2	0.000000E0	4.564353E-4
7.960000E2	2.000000E0	4.559002E-4
7.960000E2	4.000000E0	4.542938E-4
7.960000E2	6.000000E0	4.516131E-4
7.960000E2	8.000000E0	4.478529E-4
7.960000E2	1.000000E1	4.430053E-4
7.960000E2	1.200000E1	4.370588E-4
7.960000E2	1.400000E1	4.299978E-4
7.960000E2	1.600000E1	4.218010E-4
7.960000E2	1.800000E1	4.124399E-4
7.960000E2	2.000000E1	4.018764E-4
7.960000E2	2.200000E1	3.900598E-4
7.960000E2	2.400000E1	3.769218E-4
7.960000E2	2.600000E1	3.623702E-4
7.960000E2	2.800000E1	3.462785E-4
7.960000E2	3.000000E1	3.284702E-4
7.960000E2	3.200000E1	3.086931E-4
7.960000E2	3.400000E1	2.865780E-4
7.960000E2	3.600000E1	2.615769E-4
7.960000E2	3.800000E1	2.329363E-4
7.960000E2	4.000000E1	2.007122E-4
7.960000E2	4.200000E1	1.458208E-4
7.960000E2	4.400000E1	1.219250E-4
7.960000E2	4.600000E1	1.657279E-4
7.960000E2	4.800000E1	2.051332E-4
7.960000E2	5.000000E1	2.352005E-4
7.960000E2	5.200000E1	2.563840E-4
7.960000E2	5.400000E1	2.697775E-4
7.960000E2	5.600000E1	2.763811E-4
7.960000E2	5.800000E1	2.770131E-4
7.960000E2	6.000000E1	2.723435E-4
7.960000E2	6.200000E1	2.629471E-4
7.960000E2	6.400000E1	2.493508E-4
7.960000E2	6.600000E1	2.320754E-4
7.960000E2	6.800000E1	2.116692E-4
7.960000E2	7.000000E1	1.887354E-4
7.960000E2	7.200000E1	1.639525E-4
7.960000E2	7.400000E1	1.380846E-4
7.960000E2	7.600000E1	1.119827E-4
7.960000E2	7.800000E1	8.657099E-5
7.960000E2	8.000000E1	6.281992E-5
7.980000E2	0.000000E0	4.484554E-4
7.980000E2	2.000000E0	4.479289E-4
7.980000E2	4.000000E0	4.463485E-4
7.980000E2	6.000000E0	4.437112E-4
7.980000E2	8.000000E0	4.400118E-4
7.980000E2	1.000000E1	4.352424E-4
7.980000E2	1.200000E1	4.293918E-4
7.980000E2	1.400000E1	4.224445E-4
7.980000E2	1.600000E1	4.143796E-4
